"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
38,"Uniform",0.639037137604287,4,"Frob","Library 4: Random PVMs","Frobenius"
39,"Uniform",0.622657108390532,4,"Frob","Library 4: Random PVMs","Frobenius"
40,"Uniform",0.608103862827603,4,"Frob","Library 4: Random PVMs","Frobenius"
41,"Uniform",0.593625833733294,4,"Frob","Library 4: Random PVMs","Frobenius"
42,"Uniform",0.57792369215501,4,"Frob","Library 4: Random PVMs","Frobenius"
43,"Uniform",0.564192575681307,4,"Frob","Library 4: Random PVMs","Frobenius"
44,"Uniform",0.548989373725204,4,"Frob","Library 4: Random PVMs","Frobenius"
45,"Uniform",0.536630190646817,4,"Frob","Library 4: Random PVMs","Frobenius"
46,"Uniform",0.525176653272129,4,"Frob","Library 4: Random PVMs","Frobenius"
47,"Uniform",0.513853070819722,4,"Frob","Library 4: Random PVMs","Frobenius"
48,"Uniform",0.503991100102712,4,"Frob","Library 4: Random PVMs","Frobenius"
49,"Uniform",0.493805695388455,4,"Frob","Library 4: Random PVMs","Frobenius"
50,"Uniform",0.484024818162121,4,"Frob","Library 4: Random PVMs","Frobenius"
